,Count,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Reason
4441,1,Pasadena,91107,34.159007,-118.087353,Female,No,No,No,4,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,0,
4442,1,San Marino,91108,34.122671,-118.112911,Male,No,No,No,19,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,0,
4443,1,Glendale,91201,34.17051,-118.289463,Female,No,No,No,18,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,0,
4444,1,Glendale,91202,34.167926,-118.267539,Female,Yes,Yes,No,38,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,0,
4445,1,Glendale,91204,34.136306,-118.26036,Male,No,No,No,47,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,0,
4446,1,Glendale,91205,34.13658,-118.245839,Female,No,Yes,Yes,52,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75,0,
4447,1,Glendale,91206,34.162515,-118.203869,Male,No,No,No,9,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,0,
4448,1,Glendale,91207,34.182378,-118.262922,Female,No,Yes,No,26,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,0,
4449,1,La Crescenta,91214,34.239636,-118.245259,Male,No,Yes,No,44,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,0,
4450,1,Agoura Hills,91301,34.129058,-118.759788,Female,No,No,No,3,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,0,
4451,1,Calabasas,91302,34.130861,-118.68346,Male,No,No,No,2,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,0,
4452,1,Winnetka,91306,34.209532,-118.577563,Male,No,No,No,25,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,0,
4453,1,West Hills,91307,34.199787,-118.68493,Female,Yes,Yes,No,2,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,0,
4454,1,Newbury Park,91320,34.172071,-118.946262,Female,No,Yes,No,58,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,0,
4455,1,Newhall,91321,34.370378,-118.504118,Female,No,Yes,Yes,59,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,0,
4456,1,Northridge,91324,34.238208,-118.55029,Male,No,No,No,44,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,0,
4457,1,Northridge,91325,34.236683,-118.517588,Male,No,No,No,66,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,0,
4458,1,Porter Ranch,91326,34.281911,-118.556218,Male,No,Yes,Yes,68,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,0,
4459,1,Pacoima,91331,34.255442,-118.421314,Male,No,No,No,9,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,0,
4460,1,Reseda,91335,34.200175,-118.540958,Male,No,No,No,19,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,0,
4461,1,San Fernando,91340,34.286131,-118.435969,Male,No,No,No,4,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,0,
4462,1,Sylmar,91342,34.321621,-118.399841,Female,No,No,No,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,0,
4463,1,North Hills,91343,34.238802,-118.482296,Male,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,0,
4464,1,Granada Hills,91344,34.291273,-118.505104,Female,No,No,No,8,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,0,
4465,1,Mission Hills,91345,34.266389,-118.459744,Male,No,No,No,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,0,
4466,1,Santa Clarita,91350,34.502432,-118.41459,Male,Yes,No,No,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,0,
4467,1,Canyon Country,91351,34.422519,-118.420717,Male,No,Yes,Yes,11,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,0,
4468,1,Sun Valley,91352,34.231053,-118.338307,Male,No,Yes,Yes,60,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,0,
4469,1,Valencia,91354,34.457005,-118.573726,Male,No,No,No,17,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,0,
4470,1,Thousand Oaks,91360,34.214054,-118.88109,Male,No,No,No,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,0,
4471,1,Westlake Village,91361,34.130992,-118.894673,Male,Yes,No,No,43,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,0,
4472,1,Thousand Oaks,91362,34.191842,-118.822796,Female,No,Yes,No,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,0,
4473,1,Woodland Hills,91364,34.153733,-118.593408,Female,No,Yes,Yes,57,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,0,
4474,1,Woodland Hills,91367,34.178068,-118.615714,Male,No,Yes,Yes,37,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,0,
4475,1,Oak Park,91377,34.19225,-118.776874,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,0,
4476,1,Van Nuys,91405,34.202494,-118.448048,Male,Yes,Yes,No,2,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,0,
4477,1,Van Nuys,91406,34.195685,-118.490752,Female,No,No,No,17,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108.0,0,
4478,1,Van Nuys,91411,34.17847,-118.459472,Female,No,No,No,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,0,
4479,1,Encino,91436,34.152875,-118.486056,Female,No,No,No,10,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,0,
4480,1,Burbank,91502,34.177267,-118.31003,Male,No,Yes,Yes,64,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,0,
4481,1,Burbank,91504,34.213049,-118.317651,Female,No,No,No,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,0,
4482,1,Burbank,91505,34.174215,-118.345928,Male,No,Yes,Yes,25,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,0,
4483,1,Burbank,91506,34.169706,-118.323548,Male,No,Yes,Yes,71,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,0,
4484,1,North Hollywood,91602,34.15136,-118.364786,Female,No,Yes,Yes,72,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,0,
4485,1,Studio City,91604,34.139082,-118.39275,Female,No,Yes,No,49,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,0,
4486,1,North Hollywood,91605,34.207295,-118.400022,Male,No,Yes,Yes,29,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,0,
4487,1,North Hollywood,91606,34.187599,-118.387125,Male,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,0,
4488,1,Rancho Cucamonga,91701,34.132275,-117.611478,Female,No,No,No,50,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,0,
4489,1,Azusa,91702,34.174493,-117.87068,Male,No,Yes,No,71,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,0,
4490,1,Baldwin Park,91706,34.098275,-117.967399,Male,Yes,Yes,No,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,0,
4491,1,Chino Hills,91709,33.942895,-117.725644,Male,No,No,No,71,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,0,
4492,1,Chino,91710,33.990646,-117.663025,Male,No,Yes,Yes,61,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,0,
4493,1,Covina,91723,34.084747,-117.886844,Male,No,No,No,68,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,0,
4494,1,Covina,91724,34.08111,-117.853935,Male,No,No,No,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,0,
4495,1,Rancho Cucamonga,91730,34.10097,-117.57882,Female,No,No,Yes,7,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,0,
4496,1,El Monte,91732,34.074492,-118.01462,Male,No,Yes,Yes,6,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,113.5,0,
4497,1,South El Monte,91733,34.04622,-118.053753,Female,Yes,No,No,33,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,0,
4498,1,Rancho Cucamonga,91737,34.245289,-117.642503,Male,No,Yes,Yes,28,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,0,
4499,1,Rancho Cucamonga,91739,34.133809,-117.523724,Male,No,No,No,27,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,470.0,0,
4500,1,Glendora,91740,34.119363,-117.855059,Male,No,No,No,7,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,0,
4501,1,Hacienda Heights,91745,33.998471,-117.973758,Male,Yes,No,No,30,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,0,
4502,1,La Puente,91746,34.038983,-117.991372,Male,No,No,No,63,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,0,
4503,1,La Verne,91750,34.144703,-117.770299,Female,No,No,Yes,53,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,0,
4504,1,Monterey Park,91754,34.050322,-118.147037,Female,No,No,No,21,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,0,
4505,1,Monterey Park,91755,34.049172,-118.115022,Male,No,No,No,17,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,310.6,0,
4506,1,Mt Baldy,91759,34.231318,-117.662032,Male,No,Yes,Yes,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,290.55,0,
4507,1,Ontario,91761,34.035602,-117.591528,Female,No,No,No,35,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,0,
4508,1,Ontario,91762,34.057256,-117.667677,Female,Yes,No,No,32,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665.0,0,
4509,1,Montclair,91763,34.072121,-117.698319,Female,No,Yes,Yes,28,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,0,
4510,1,Ontario,91764,34.074087,-117.605618,Female,No,No,No,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,20.35,0,
4511,1,Diamond Bar,91765,33.992416,-117.807874,Male,No,No,No,59,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,0,
4512,1,Pomona,91766,34.042286,-117.756106,Female,No,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,1623.15,0,
4513,1,Pomona,91768,34.067932,-117.785168,Female,No,No,No,40,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,0,
4514,1,Rosemead,91770,34.065108,-118.082791,Male,No,Yes,Yes,40,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,0,
4515,1,San Gabriel,91775,34.114772,-118.089431,Male,No,Yes,Yes,63,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,0,
4516,1,San Gabriel,91776,34.089927,-118.095645,Female,No,No,No,3,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,0,
4517,1,Temple City,91780,34.101608,-118.055848,Male,No,Yes,Yes,40,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,0,
4518,1,Upland,91784,34.141146,-117.655583,Male,No,Yes,No,8,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,658.1,0,
4519,1,Upland,91786,34.105493,-117.660934,Male,Yes,Yes,No,34,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,0,
4520,1,West Covina,91791,34.061634,-117.893169,Male,No,Yes,No,9,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,0,
4521,1,West Covina,91792,34.024405,-117.898722,Male,No,Yes,Yes,31,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,0,
4522,1,Alhambra,91801,34.090925,-118.128164,Female,No,Yes,No,50,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,0,
4523,1,Boulevard,91905,32.677097,-116.304991,Female,No,No,No,9,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,0,
4524,1,Chula Vista,91911,32.607964,-117.059459,Male,No,Yes,No,25,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,0,
4525,1,Chula Vista,91913,32.64164,-116.985026,Male,Yes,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,0,
4526,1,Chula Vista,91914,32.688506,-116.938632,Female,No,Yes,Yes,45,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,0,
4527,1,Descanso,91916,32.912664,-116.635387,Female,No,Yes,Yes,55,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1087.25,0,
4528,1,Dulzura,91917,32.622999,-116.687855,Female,No,No,No,38,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,0,
4529,1,Imperial Beach,91932,32.579134,-117.119009,Male,No,Yes,Yes,38,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,0,
4530,1,Jacumba,91934,32.649787,-116.2237,Male,No,No,No,34,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1734.2,0,
4531,1,Jamul,91935,32.695681,-116.798386,Female,No,Yes,No,70,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,0,
4532,1,La Mesa,91941,32.759327,-116.99726,Female,No,No,No,13,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,0,
4533,1,Lemon Grove,91945,32.733564,-117.033713,Female,No,No,No,61,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423.0,0,
4534,1,National City,91950,32.67102,-117.095235,Male,No,No,No,41,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,0,
4535,1,Pine Valley,91962,32.800671,-116.483363,Male,No,No,No,21,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,0,
4536,1,Potrero,91963,32.619465,-116.593605,Male,Yes,No,No,55,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,0,
4537,1,Spring Valley,91977,32.726627,-116.994608,Male,No,Yes,No,69,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,0,
4538,1,Tecate,91980,32.587557,-116.636816,Female,Yes,Yes,No,69,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,0,
4539,1,Borrego Springs,92004,33.200369,-116.192313,Male,No,Yes,Yes,47,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2538.2,0,
4540,1,Cardiff By The Sea,92007,33.015866,-117.272254,Female,No,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,0,
4541,1,Carlsbad,92008,33.148116,-117.306043,Male,Yes,Yes,No,33,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1750.85,0,
4542,1,Del Mar,92014,32.948262,-117.256086,Female,No,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,0,
4543,1,El Cajon,92019,32.785165,-116.862648,Male,Yes,Yes,No,37,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,0,
4544,1,El Cajon,92020,32.79697,-116.969082,Female,Yes,Yes,Yes,62,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,0,
4545,1,El Cajon,92021,32.832706,-116.873258,Female,No,Yes,No,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1379.6,0,
4546,1,Encinitas,92024,33.054579,-117.25665,Male,No,No,Yes,23,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,0,
4547,1,Escondido,92025,33.081478,-117.033814,Female,No,No,No,16,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,296.15,0,
4548,1,Escondido,92026,33.21846,-117.116916,Male,No,No,No,9,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,0,
4549,1,Escondido,92027,33.141265,-116.967221,Male,No,Yes,Yes,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,412.6,0,
4550,1,Julian,92036,32.980678,-116.262854,Female,No,Yes,No,24,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,0,
4551,1,La Jolla,92037,32.853743,-117.25034,Female,Yes,No,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,0,
4552,1,Lakeside,92040,32.909873,-116.906774,Male,Yes,No,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,0,
4553,1,Oceanside,92054,33.351059,-117.420557,Female,No,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1750.7,0,
4554,1,Oceanside,92056,33.194742,-117.29032,Female,No,No,Yes,11,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,0,
4555,1,Palomar Mountain,92060,33.309852,-116.823091,Female,Yes,Yes,No,60,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,6029.0,0,
4556,1,Poway,92064,32.984395,-117.013454,Female,No,No,No,49,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,0,
